1578291900.0;7517.77000000;7519.04000000;7515.00000000;7518.01000000;39.23932600;1578292199999;294962.11055775;563;25.19860300;189424.54842791;0
1578292200.0;7518.02000000;7527.43000000;7516.08000000;7526.56000000;86.58885800;1578292499999;651346.17438773;829;61.42661800;462054.22967382;0
1578292500.0;7526.79000000;7527.34000000;7518.08000000;7518.17000000;60.82765700;1578292799999;457650.40987406;767;34.46865000;259357.15658573;0
1578292800.0;7518.19000000;7526.44000000;7516.00000000;7522.00000000;74.58398000;1578293099999;561002.70565664;704;36.01148700;270875.45383651;0
1578293100.0;7522.39000000;7523.43000000;7512.95000000;7516.31000000;64.33633300;1578293399999;483630.77492590;760;33.03660400;248365.68012809;0
1578293400.0;7517.24000000;7519.76000000;7513.00000000;7516.27000000;47.08379700;1578293699999;353835.53978350;613;13.76658000;103460.81619975;0
1578293700.0;7516.28000000;7520.00000000;7512.93000000;7520.00000000;38.44119300;1578293999999;288960.98648424;676;26.36082700;198156.86681212;0
1578294000.0;7520.00000000;7526.55000000;7520.00000000;7524.83000000;74.52574900;1578294299999;560712.96572730;876;33.18650600;249679.84398503;0
1578294300.0;7525.05000000;7527.27000000;7521.73000000;7526.54000000;40.97500300;1578294599999;308318.79302725;549;29.57265600;222515.35437429;0
1578294600.0;7526.53000000;7527.26000000;7521.04000000;7521.99000000;80.63863400;1578294899999;606695.82871840;880;39.37178600;296224.13111172;0
1578294900.0;7521.98000000;7526.60000000;7520.00000000;7520.70000000;64.38438600;1578295199999;484361.93466282;658;30.54035500;229770.58934001;0
1578295200.0;7520.77000000;7527.21000000;7520.35000000;7520.90000000;47.47745400;1578295499999;357186.50730099;686;27.01429700;203238.56788006;0
1578295500.0;7520.74000000;7522.55000000;7516.82000000;7520.10000000;98.61599200;1578295799999;741568.36245559;889;53.33742300;401110.53991925;0
1578295800.0;7520.23000000;7525.25000000;7517.73000000;7520.52000000;63.40851000;1578296099999;476926.81796196;645;24.47959900;184134.55777841;0
1578296100.0;7520.52000000;7522.22000000;7512.00000000;7514.99000000;72.83882800;1578296399999;547487.57005675;812;26.06193500;195895.39261384;0
1578296400.0;7514.99000000;7521.54000000;7510.52000000;7517.18000000;140.19906800;1578296699999;1053569.41513704;979;100.46934300;754978.67376846;0
1578296700.0;7516.52000000;7522.10000000;7516.03000000;7518.15000000;87.90542700;1578296999999;660932.72363822;802;26.51140200;199331.97833037;0
1578297000.0;7518.16000000;7518.73000000;7512.48000000;7513.53000000;50.91779100;1578297299999;382713.71827727;527;13.22092800;99365.78510095;0
1578297300.0;7513.71000000;7516.79000000;7505.57000000;7507.91000000;99.99955200;1578297599999;751080.95623679;856;40.23859500;302272.47532987;0
1578297600.0;7508.18000000;7523.99000000;7507.39000000;7518.10000000;107.82172200;1578297899999;810410.34216461;1149;51.20129400;384826.88869998;0
1578297900.0;7518.58000000;7521.85000000;7514.94000000;7521.85000000;63.94825500;1578298199999;480815.42321873;666;36.94849500;277827.24714943;0
1578298200.0;7521.48000000;7530.03000000;7520.90000000;7525.39000000;246.79065800;1578298499999;1857439.87150176;1402;60.70339200;456831.93460586;0
1578298500.0;7525.31000000;7535.44000000;7524.68000000;7533.34000000;153.33023400;1578298799999;1154839.74635055;1180;59.41109500;447500.41040015;0
1578298800.0;7533.36000000;7534.31000000;7525.69000000;7528.26000000;76.93278800;1578299099999;579305.24954247;876;28.53344800;214850.26848129;0
1578299100.0;7527.61000000;7529.38000000;7522.02000000;7525.00000000;56.87728500;1578299399999;428013.82121167;801;33.53556400;252367.73154735;0
1578299400.0;7525.00000000;7529.96000000;7520.00000000;7528.19000000;82.52623100;1578299699999;621012.23269634;774;32.11084600;241621.50220560;0
1578299700.0;7528.19000000;7535.00000000;7528.00000000;7532.28000000;120.33568200;1578299999999;906257.50706766;1184;65.28501200;491642.00428233;0
1578300000.0;7532.28000000;7548.22000000;7531.83000000;7535.80000000;192.05095200;1578300299999;1448184.35641258;1716;93.87758300;707893.27699799;0
1578300300.0;7535.19000000;7536.69000000;7526.60000000;7532.23000000;193.83363700;1578300599999;1459719.99098652;1418;128.39329900;966847.24529197;0
1578300600.0;7532.06000000;7546.58000000;7532.04000000;7542.91000000;119.73427800;1578300899999;902824.50389638;1234;48.27282800;363919.81602918;0
1578300900.0;7543.01000000;7551.68000000;7542.00000000;7547.55000000;276.67607600;1578301199999;2088162.37773827;1928;175.99208900;1328359.18367054;0
1578301200.0;7547.88000000;7550.49000000;7526.04000000;7534.71000000;251.01087600;1578301499999;1891989.08152032;1832;76.93573800;579861.85285860;0
1578301500.0;7534.05000000;7534.83000000;7523.48000000;7529.98000000;131.30413100;1578301799999;988480.27904723;1089;49.42734300;372101.27344679;0
1578301800.0;7528.68000000;7540.37000000;7527.42000000;7528.80000000;146.49239800;1578302099999;1103367.20196262;1486;69.53266700;523754.56673406;0
1578302100.0;7528.87000000;7529.50000000;7520.21000000;7526.87000000;114.50539300;1578302399999;861622.28594906;1202;53.83579500;405069.64628493;0
1578302400.0;7526.79000000;7528.27000000;7516.51000000;7521.55000000;153.46416700;1578302699999;1154254.27965944;1208;67.42888900;507158.49634378;0
1578302700.0;7520.56000000;7532.46000000;7518.95000000;7530.10000000;271.91794000;1578302999999;2046951.71465873;1812;81.44990800;613030.62202014;0
1578303000.0;7530.09000000;7534.37000000;7519.20000000;7520.93000000;120.94485700;1578303299999;910147.78050966;1351;35.52453300;267367.40417042;0
1578303300.0;7520.93000000;7533.20000000;7519.63000000;7532.81000000;122.64999600;1578303599999;923110.10130023;1378;61.82367700;465347.47830713;0
1578303600.0;7532.93000000;7543.96000000;7532.89000000;7542.18000000;208.27044000;1578303899999;1570145.92326315;1895;116.05615300;874904.20175411;0
1578303900.0;7541.64000000;7547.52000000;7535.90000000;7546.59000000;118.45081400;1578304199999;893275.48705114;1495;49.77550600;375366.80819310;0
1578304200.0;7546.59000000;7553.00000000;7536.04000000;7545.22000000;302.97232100;1578304499999;2286099.85987064;2337;131.11348600;989236.55941261;0
1578304500.0;7545.22000000;7551.00000000;7538.64000000;7550.78000000;132.12254300;1578304799999;996796.93170621;1602;71.97522700;543028.73125760;0
1578304800.0;7550.84000000;7558.45000000;7540.57000000;7541.62000000;246.75338800;1578305099999;1863272.15161171;1606;140.77258800;1063003.06292532;0
1578305100.0;7541.32000000;7545.64000000;7537.46000000;7539.67000000;140.17923900;1578305399999;1057092.48891742;1368;87.30940900;658409.07767191;0
1578305400.0;7539.65000000;7550.41000000;7535.64000000;7545.73000000;101.20739200;1578305699999;763459.01105961;1317;53.61368500;404491.14742592;0
1578305700.0;7545.73000000;7553.28000000;7541.32000000;7544.10000000;115.98417100;1578305999999;875367.77904159;1336;51.67835700;390046.30886355;0
1578306000.0;7544.70000000;7546.11000000;7540.06000000;7542.02000000;78.49993200;1578306299999;592133.05797098;991;37.73479800;284648.72636989;0
1578306300.0;7542.02000000;7544.99000000;7536.00000000;7543.02000000;123.65651200;1578306599999;932542.25471135;1252;48.50559800;365818.24610728;0
1578306600.0;7543.47000000;7549.42000000;7536.50000000;7549.42000000;106.94476700;1578306899999;806532.09788676;1121;65.87105300;496797.34273583;0
1578306900.0;7547.85000000;7551.93000000;7544.32000000;7550.61000000;119.42213000;1578307199999;901286.78155930;1258;57.05094900;430573.89447147;0
1578307200.0;7550.21000000;7550.61000000;7540.80000000;7545.92000000;183.60160600;1578307499999;1385375.95116071;1930;66.04942000;498360.80270703;0
1578307500.0;7546.24000000;7563.29000000;7545.08000000;7563.00000000;223.53440200;1578307799999;1689358.18984905;2160;104.23165400;787714.44554284;0
1578307800.0;7563.01000000;7576.68000000;7556.00000000;7569.04000000;292.95700000;1578308099999;2216812.01756532;2349;143.12443500;1083089.17415887;0
1578308100.0;7569.04000000;7569.92000000;7557.23000000;7561.22000000;179.98815400;1578308399999;1361292.83058796;1855;59.35717200;448967.51496365;0
1578308400.0;7561.27000000;7574.78000000;7555.00000000;7567.65000000;176.75080300;1578308699999;1336762.13780963;1725;63.10213900;477162.50910257;0
1578308700.0;7567.65000000;7575.56000000;7558.24000000;7558.60000000;159.12963500;1578308999999;1204252.62413857;1558;85.61565100;647867.34462612;0
1578309000.0;7559.39000000;7575.00000000;7558.32000000;7572.71000000;146.82701500;1578309299999;1110869.14270456;1410;75.65402800;572361.95906879;0
1578309300.0;7571.58000000;7582.27000000;7559.28000000;7560.77000000;282.13859000;1578309599999;2136595.34763083;2819;142.13432800;1076440.05970085;0
1578309600.0;7560.50000000;7563.81000000;7550.00000000;7560.90000000;157.94116200;1578309899999;1193418.06018123;1724;73.78474700;557553.63149556;0
1578309900.0;7560.62000000;7562.34000000;7550.00000000;7551.18000000;121.44685000;1578310199999;917406.44680607;1308;59.11272400;446555.46726152;0
1578310200.0;7551.20000000;7552.50000000;7539.90000000;7548.39000000;264.47707100;1578310499999;1995680.63171918;1961;124.17859600;936999.51486629;0
